Disease	pathway	sex	alteration	colors	id
Myelodysplastic syndromes	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	19
Myelodysplastic syndromes	circadian clock	men	down	#4A75A9	19
Myelodysplastic syndromes	tcr signaling	men	down	#4A75A9	19
Myelodysplastic syndromes	generation of second messenger molecules	men	down	#4A75A9	19
Myelodysplastic syndromes	pd 1 signaling	men	down	#4A75A9	19
Myelodysplastic syndromes	processing of capped intron containing pre mrna	men	down	#4A75A9	19
Myelodysplastic syndromes	mrna splicing	men	down	#4A75A9	19
Myelodysplastic syndromes	signaling by cytosolic fgfr1 fusion mutants	men	down	#4A75A9	19
Myelodysplastic syndromes	interleukin 2 family signaling	men	down	#4A75A9	19
Myelodysplastic syndromes	hdms demethylate histones	men	down	#4A75A9	19
Myelodysplastic syndromes	mitochondrial calcium ion transport	men	down	#4A75A9	19
Myelodysplastic syndromes	fc epsilon receptor fceri signaling	men	down	#4A75A9	19
Myelodysplastic syndromes	clec7a dectin 1 signaling	men	down	#4A75A9	19
Myelodysplastic syndromes	ub specific processing proteases	men	down	#4A75A9	19
Myelodysplastic syndromes	sumoylation of transcription cofactors	men	down	#4A75A9	19
Myelodysplastic syndromes	deubiquitination	men	down	#4A75A9	19
Polycythemia vera	rhobtb2 gtpase cycle	common	down	#19787F	20
Polycythemia vera	generation of second messenger molecules	common	down	#19787F	20
Polycythemia vera	chromatin modifying enzymes	common	down	#19787F	20
Polycythemia vera	effects of pip2 hydrolysis	common	down	#19787F	20
Polycythemia vera	hdms demethylate histones	women	down	#B6453A	20
Polycythemia vera	mrna splicing	men	down	#4A75A9	20
Polycythemia vera	processing of capped intron containing pre mrna	men	down	#4A75A9	20
Polycythemia vera	transport of mature transcript to cytoplasm	men	down	#4A75A9	20
Polycythemia vera	rrna modification in the nucleus and cytosol	men	down	#4A75A9	20
Polycythemia vera	rna polymerase ii transcription termination	men	down	#4A75A9	20
Polycythemia vera	pd 1 signaling	men	down	#4A75A9	20
Polycythemia vera	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	20
Polycythemia vera	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	20
Polycythemia vera	sumoylation of rna binding proteins	men	down	#4A75A9	20
Polycythemia vera	potential therapeutics for sars	men	down	#4A75A9	20
Polycythemia vera	sumoylation of chromatin organization proteins	men	down	#4A75A9	20
Polycythemia vera	heparan sulfate heparin hs gag metabolism	men	up	#4A75A9	21
Polycythemia vera	mrna splicing	common	down	#19787F	21
Polycythemia vera	processing of capped intron containing pre mrna	common	down	#19787F	21
Polycythemia vera	transport of mature transcript to cytoplasm	common	down	#19787F	21
Polycythemia vera	rna polymerase ii transcription termination	common	down	#19787F	21
Polycythemia vera	interactions of rev with host cellular proteins	common	down	#19787F	21
Polycythemia vera	cellular response to heat stress	common	down	#19787F	21
Polycythemia vera	hcmv early events	common	down	#19787F	21
Polycythemia vera	nuclear import of rev protein	common	down	#19787F	21
Polycythemia vera	lagging strand synthesis	common	down	#19787F	21
Polycythemia vera	interactions of vpr with host cellular proteins	common	down	#19787F	21
Polycythemia vera	pcna dependent long patch base excision repair	common	down	#19787F	21
Polycythemia vera	sumoylation of rna binding proteins	common	down	#19787F	21
Polycythemia vera	trna processing	common	down	#19787F	21
Polycythemia vera	rhobtb2 gtpase cycle	common	down	#19787F	21
Polycythemia vera	mitochondrial calcium ion transport	common	down	#19787F	21
Polycythemia vera	association of tric cct with target proteins during biosynthesis	common	down	#19787F	21
Polycythemia vera	formation of rna pol ii elongation complex	common	down	#19787F	21
Polycythemia vera	trna processing in the nucleus	common	down	#19787F	21
Polycythemia vera	rna polymerase ii pre transcription events	common	down	#19787F	21
Polycythemia vera	nuclear pore complex npc disassembly	common	down	#19787F	21
Polycythemia vera	transport of the slbp dependant mature mrna	common	down	#19787F	21
Polycythemia vera	generation of second messenger molecules	common	down	#19787F	21
Polycythemia vera	rna polymerase i transcription initiation	common	down	#19787F	21
Polycythemia vera	chromatin modifying enzymes	common	down	#19787F	21
Polycythemia vera	transport of mature mrnas derived from intronless transcripts	common	down	#19787F	21
Polycythemia vera	export of viral ribonucleoproteins from nucleus	common	down	#19787F	21
Polycythemia vera	sumoylation of dna damage response and repair proteins	common	down	#19787F	21
Polycythemia vera	resolution of ap sites via the multiple nucleotide patch replacement pathway	common	down	#19787F	21
Polycythemia vera	formation of tubulin folding intermediates by cct tric	women	down	#B6453A	21
Polycythemia vera	ire1alpha activates chaperones	women	down	#B6453A	21
Polycythemia vera	dna strand elongation	women	down	#B6453A	21
Polycythemia vera	darpp 32 events	women	down	#B6453A	21
Polycythemia vera	hdms demethylate histones	women	down	#B6453A	21
Polycythemia vera	hcmv infection	women	down	#B6453A	21
Polycythemia vera	rhobtb gtpase cycle	women	down	#B6453A	21
Polycythemia vera	hsf1 activation	women	down	#B6453A	21
Polycythemia vera	rna polymerase i transcription termination	women	down	#B6453A	21
Polycythemia vera	hsf1 dependent transactivation	women	down	#B6453A	21
Polycythemia vera	hdacs deacetylate histones	women	down	#B6453A	21
Polycythemia vera	effects of pip2 hydrolysis	women	down	#B6453A	21
Polycythemia vera	translation	men	down	#4A75A9	21
Polycythemia vera	rrna processing	men	down	#4A75A9	21
Polycythemia vera	eukaryotic translation initiation	men	down	#4A75A9	21
Polycythemia vera	activation of the mrna upon binding of the cap binding complex and eifs and subsequent binding to 43s	men	down	#4A75A9	21
Polycythemia vera	rrna modification in the nucleus and cytosol	men	down	#4A75A9	21
Polycythemia vera	positive epigenetic regulation of rrna expression	men	down	#4A75A9	21
Polycythemia vera	rna polymerase i transcription	men	down	#4A75A9	21
Polycythemia vera	resolution of abasic sites ap sites	men	down	#4A75A9	21
Polycythemia vera	influenza infection	men	down	#4A75A9	21
Polycythemia vera	srp dependent cotranslational protein targeting to membrane	men	down	#4A75A9	21
Polycythemia vera	nonsense mediated decay nmd	men	down	#4A75A9	21
Polycythemia vera	regulation of expression of slits and robos	men	down	#4A75A9	21
Polycythemia vera	base excision repair	men	down	#4A75A9	21
Polycythemia vera	host interactions of hiv factors	men	down	#4A75A9	21
Polycythemia vera	mitochondrial translation	men	down	#4A75A9	21
Polycythemia vera	citric acid cycle tca cycle	men	down	#4A75A9	21
Polycythemia vera	signaling by robo receptors	men	down	#4A75A9	21
Polycythemia vera	hiv infection	men	down	#4A75A9	21
Polycythemia vera	hiv transcription elongation	men	down	#4A75A9	21
Polycythemia vera	eukaryotic translation elongation	men	down	#4A75A9	21
Polycythemia vera	pd 1 signaling	men	down	#4A75A9	21
Polycythemia vera	sars cov 1 modulates host translation machinery	men	down	#4A75A9	21
Polycythemia vera	mrna splicing minor pathway	men	down	#4A75A9	21
Polycythemia vera	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	21
Polycythemia vera	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	21
Polycythemia vera	signaling by the b cell receptor bcr	men	down	#4A75A9	21
Polycythemia vera	pyruvate metabolism and citric acid tca cycle	men	down	#4A75A9	21
Polycythemia vera	potential therapeutics for sars	men	down	#4A75A9	21
Polycythemia vera	mitochondrial protein import	men	down	#4A75A9	21
Polycythemia vera	regulation of hsf1 mediated heat shock response	men	down	#4A75A9	21
Polycythemia vera	hiv life cycle	men	down	#4A75A9	21
Polycythemia vera	fgfr2 alternative splicing	men	down	#4A75A9	21
Polycythemia vera	downstream signaling events of b cell receptor bcr	men	down	#4A75A9	21
Polycythemia vera	response of eif2ak4 gcn2 to amino acid deficiency	men	down	#4A75A9	21
Polycythemia vera	viral messenger rna synthesis	men	down	#4A75A9	21
Polycythemia vera	sumoylation of dna replication proteins	men	down	#4A75A9	21
Polycythemia vera	deadenylation of mrna	men	down	#4A75A9	21
Polycythemia vera	polymerase switching on the c strand of the telomere	men	down	#4A75A9	21
Polycythemia vera	cross presentation of soluble exogenous antigens endosomes	men	down	#4A75A9	21
Polycythemia vera	interleukin 12 family signaling	men	down	#4A75A9	21
Polycythemia vera	sumoylation of ubiquitinylation proteins	men	down	#4A75A9	21
Polycythemia vera	chromosome maintenance	men	down	#4A75A9	21
Polycythemia vera	transcription of the hiv genome	men	down	#4A75A9	21
Polycythemia vera	sumoylation of chromatin organization proteins	men	down	#4A75A9	21
Polycythemia vera	sars cov 2 modulates host translation machinery	men	down	#4A75A9	21
Polycythemia vera	sumoylation	men	down	#4A75A9	21
Polycythemia vera	epigenetic regulation of gene expression	men	down	#4A75A9	21
Polycythemia vera	mrna capping	men	down	#4A75A9	21
Polycythemia vera	transcriptional regulation by small rnas	men	down	#4A75A9	21
Polycythemia vera	sumoylation of sumoylation proteins	men	down	#4A75A9	21
Polycythemia vera	dna repair	men	down	#4A75A9	21
Polycythemia vera	snrnp assembly	men	down	#4A75A9	21
Polycythemia vera	telomere c strand lagging strand synthesis	men	down	#4A75A9	21
Polycythemia vera	selenoamino acid metabolism	men	down	#4A75A9	21
Polycythemia vera	regulation of glucokinase by glucokinase regulatory protein	men	down	#4A75A9	21
Polycythemia vera	rna polymerase i promoter escape	men	down	#4A75A9	21
Polycythemia vera	tp53 regulates transcription of dna repair genes	men	down	#4A75A9	21
Polycythemia vera	pkmts methylate histone lysines	men	down	#4A75A9	21
Polycythemia vera	processing of capped intronless pre mrna	men	down	#4A75A9	21
Polycythemia vera	hiv elongation arrest and recovery	men	down	#4A75A9	21
Polycythemia vera	mrna splicing	men	down	#4A75A9	22
Polycythemia vera	processing of capped intron containing pre mrna	men	down	#4A75A9	22
Polycythemia vera	effects of pip2 hydrolysis	men	down	#4A75A9	22
Polycythemia vera	generation of second messenger molecules	men	down	#4A75A9	22
Polycythemia vera	pd 1 signaling	men	down	#4A75A9	22
Polycythemia vera	formation of the beta catenin tcf transactivating complex	men	down	#4A75A9	22
Polycythemia vera	antigen activates b cell receptor bcr leading to generation of second messengers	men	down	#4A75A9	22
Polycythemia vera	signaling by the b cell receptor bcr	men	down	#4A75A9	22
Polycythemia vera	mitochondrial calcium ion transport	men	down	#4A75A9	22
Myeloid leukemia	mitochondrial translation	common	up	#19787F	23
Myeloid leukemia	formation of the early elongation complex	women	up	#B6453A	23
Myeloid leukemia	mrna capping	women	up	#B6453A	23
Myeloid leukemia	hiv transcription elongation	women	up	#B6453A	23
Myeloid leukemia	respiratory electron transport	women	up	#B6453A	23
Myeloid leukemia	branched chain amino acid catabolism	women	up	#B6453A	23
Myeloid leukemia	abortive elongation of hiv 1 transcript in the absence of tat	women	up	#B6453A	23
Myeloid leukemia	peroxisomal protein import	women	up	#B6453A	23
Myeloid leukemia	formation of tc ner pre incision complex	women	up	#B6453A	23
Myeloid leukemia	formation of incision complex in gg ner	women	up	#B6453A	23
Myeloid leukemia	metabolism of polyamines	women	up	#B6453A	23
Myeloid leukemia	protein localization	women	up	#B6453A	23
Myeloid leukemia	dna damage recognition in gg ner	women	up	#B6453A	23
Myeloid leukemia	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	up	#B6453A	23
Myeloid leukemia	signaling by bmp	women	down	#B6453A	23
Myeloid leukemia	chemokine receptors bind chemokines	men	down	#4A75A9	23
Kidney cancer	interferon alpha beta signaling	men	up	#4A75A9	24
Kidney cancer	cell cycle mitotic	men	up	#4A75A9	24
Kidney cancer	cell cycle checkpoints	men	up	#4A75A9	24
Kidney cancer	interferon signaling	men	up	#4A75A9	24
Kidney cancer	sars cov 2 activates modulates innate and adaptive immune responses	men	up	#4A75A9	24
Kidney cancer	dna strand elongation	men	up	#4A75A9	24
Kidney cancer	homologous dna pairing and strand exchange	men	up	#4A75A9	24
Kidney cancer	activation of atr in response to replication stress	men	up	#4A75A9	24
Kidney cancer	activation of the pre replicative complex	men	up	#4A75A9	24
Kidney cancer	g2 m dna damage checkpoint	men	up	#4A75A9	24
Kidney cancer	hdr through homologous recombination hrr	men	up	#4A75A9	24
Kidney cancer	regulation of tp53 activity through phosphorylation	men	up	#4A75A9	24
Kidney cancer	signaling by interleukins	men	up	#4A75A9	24
Kidney cancer	g2 m checkpoints	men	up	#4A75A9	24
Kidney cancer	chromosome maintenance	men	up	#4A75A9	24
Kidney cancer	mitotic prometaphase	men	up	#4A75A9	24
Kidney cancer	diseases of dna repair	men	up	#4A75A9	24
Kidney cancer	neutrophil degranulation	men	up	#4A75A9	24
Kidney cancer	interleukin 10 signaling	men	up	#4A75A9	24
Kidney cancer	diseases of immune system	men	up	#4A75A9	24
Kidney cancer	dna replication	men	up	#4A75A9	24
Kidney cancer	toll like receptor cascades	men	up	#4A75A9	24
Kidney cancer	tp53 regulates transcription of cell death genes	men	up	#4A75A9	24
Kidney cancer	interferon gamma signaling	men	up	#4A75A9	24
Kidney cancer	m phase	men	up	#4A75A9	24
Kidney cancer	mitotic g1 phase and g1 s transition	men	up	#4A75A9	24
Kidney cancer	antigen presentation folding assembly and peptide loading of class i mhc	men	up	#4A75A9	24
Kidney cancer	mitotic spindle checkpoint	men	up	#4A75A9	24
Kidney cancer	dna double strand break repair	men	up	#4A75A9	24
Kidney cancer	processing of dna double strand break ends	men	up	#4A75A9	24
Kidney cancer	synthesis of dna	men	up	#4A75A9	24
Kidney cancer	antigen processing cross presentation	men	up	#4A75A9	24
Kidney cancer	s phase	men	up	#4A75A9	24
