term1	term2	sex	nes	ids	colors
Asthma	ampicillin	men	0	8	#000000
Asthma	n-acetylcysteine	men	0	8	#000000
Interstitial lung disease	dabrafenib	men	0	8	#000000
Interstitial lung disease	trametinib	men	0	8	#000000
Idiopathic pulmonary fibrosis	pirfenidone	men	0	8	#000000
Cheilosis	pyridoxine	men	0	8	#000000
Crohn's disease	azathioprine	men	0	8	#000000
Colitis ulcerative	azathioprine	men	0	8	#000000
Systemic lupus erythematosus	azathioprine	men	0	8	#000000
Dermatomyositis	azathioprine	men	0	8	#000000
Colitis ulcerative	balsalazide	men	0	8	#000000
Colitis ulcerative	indomethacin	men	0	8	#000000
Osteoarthritis	indomethacin	men	0	8	#000000
Irritable bowel syndrome	lubiprostone	men	0	8	#000000
Irritable bowel syndrome	darifenacin	men	0	8	#000000
Irritable bowel syndrome	tegaserod	men	0	8	#000000
Psoriatic arthropathy	leflunomide	men	0	8	#000000
Psoriatic arthropathy	auranofin	men	0	8	#000000
Psoriatic arthropathy	apremilast	men	0	8	#000000
Psoriasis	calcipotriol	men	0	8	#000000
Psoriasis	hydrocortisone	men	0	8	#000000
Psoriasis	acitretin	men	0	8	#000000
Psoriasis	amcinonide	men	0	8	#000000
Psoriasis	tazarotene	men	0	8	#000000
Acne vulgaris	tazarotene	men	0	8	#000000
Seborrhoeic keratosis	tazarotene	men	0	8	#000000
Psoriasis	fluocinonide	men	0	8	#000000
Psoriasis	betamethasone	men	0	8	#000000
Psoriasis	halcinonide	men	0	8	#000000
Acne vulgaris	adapalene	men	0	8	#000000
Acne vulgaris	retinol	men	0	8	#000000
Acne	ofloxacin	men	0	8	#000000
Cystitis	ofloxacin	men	0	8	#000000
Rosacea	loteprednol	men	0	8	#000000
Rosacea	rescinnamine	men	0	8	#000000
Seborrhoeic keratosis	diclofenac	men	0	8	#000000
Osteoarthritis	diclofenac	men	0	8	#000000
Osteoarthritis	ketoprofen	men	0	8	#000000
Osteoarthritis	tramadol	men	0	8	#000000
Osteoarthritis	ciprofloxacin	men	0	8	#000000
Cystitis	ciprofloxacin	men	0	8	#000000
Osteoarthritis	rofecoxib	men	0	8	#000000
Osteoarthritis	fenoprofen	men	0	8	#000000
Osteoarthritis	etoricoxib	men	0	8	#000000
Osteoarthritis	oxaprozin	men	0	8	#000000
Osteoarthritis	celecoxib	men	0	8	#000000
Osteoarthritis	valdecoxib	men	0	8	#000000
Osteoarthritis	piroxicam	men	0	8	#000000
Osteoarthritis	diflunisal	men	0	8	#000000
Osteoarthritis	meloxicam	men	0	8	#000000
Osteoarthritis	tenoxicam	men	0	8	#000000
Osteoarthritis	naproxen	men	0	8	#000000
Osteoarthritis	salsalate	men	0	8	#000000
Osteoarthritis	tolmetin	men	0	8	#000000
Osteoarthritis	nabumetone	men	0	8	#000000
Osteoarthritis	etodolac	men	0	8	#000000
Osteoarthritis	sulindac	men	0	8	#000000
Systemic lupus erythematosus	sulindac	men	0	8	#000000
Mixed connective tissue disease	sulindac	men	0	8	#000000
Osteoarthritis	meclofenamate	men	0	8	#000000
Systemic lupus erythematosus	hydroxychloroquine	men	0	8	#000000
Systemic lupus erythematosus	furosemide	men	0	8	#000000
Sjogren's syndrome	pilocarpine	men	0	8	#000000
Cystitis	norfloxacin	men	0	8	#000000
Cystitis	lomefloxacin	men	0	8	#000000
Endometriosis	norethisterone	men	0	8	#000000
Kidney transplant rejection	rapamycin	men	0	8	#000000
Hepatic cancer	mitoxantrone	women	0	9	#000000
Breast cancer	mitoxantrone	women	0	9	#000000
Prostate cancer	mitoxantrone	women	0	9	#000000
Acute myeloid leukaemia	mitoxantrone	women	0	9	#000000
Multiple sclerosis	mitoxantrone	women	0	9	#000000
Malignant neoplasm of pancreas	gemcitabine	women	0	9	#000000
Lung neoplasm malignant	gemcitabine	women	0	9	#000000
Breast cancer	gemcitabine	women	0	9	#000000
Bladder cancer	gemcitabine	women	0	9	#000000
Lung neoplasm malignant	sunitinib	women	0	9	#000000
Gastrointestinal stromal tumour	sunitinib	women	0	9	#000000
Lung neoplasm malignant	teniposide	women	0	9	#000000
Breast cancer	idarubicin	women	0	9	#000000
Acute myeloid leukaemia	idarubicin	women	0	9	#000000
Acute myeloid leukaemia	clofarabine	women	0	9	#000000
Acute myeloid leukaemia	histamine	women	0	9	#000000
Acute myeloid leukaemia	5-azacytidine	women	0	9	#000000
Chronic myelomonocytic leukaemia	5-azacytidine	women	0	9	#000000
Refractory anaemia with an excess of blasts	5-azacytidine	women	0	9	#000000
Myeloproliferative disorder	5-azacytidine	women	0	9	#000000
Acute myeloid leukaemia	5-aza-2'-deoxycytidine	women	0	9	#000000
Chronic myelomonocytic leukaemia	5-aza-2'-deoxycytidine	women	0	9	#000000
Refractory anaemia with an excess of blasts	5-aza-2'-deoxycytidine	women	0	9	#000000
Polycythaemia vera	ruxolitinib	women	0	9	#000000
Myelofibrosis	ruxolitinib	women	0	9	#000000
Type 1 diabetes mellitus	metformin	women	0	9	#000000
Type 2 diabetes mellitus	metformin	women	0	9	#000000
Parkinson's disease	benztropine	women	0	9	#000000
Acute myocardial infarction	dihydroergotamine	women	0	9	#000000
Sinusitis	moxifloxacin	women	0	9	#000000
Acne	moxifloxacin	women	0	9	#000000
Irritable bowel syndrome	dicyclomine	women	0	9	#000000
Acne	ofloxacin	women	0	9	#000000
Cystitis	ofloxacin	women	0	9	#000000
Osteoarthritis	ciprofloxacin	women	0	9	#000000
Cystitis	ciprofloxacin	women	0	9	#000000
Cystitis	norfloxacin	women	0	9	#000000
Cystitis	lomefloxacin	women	0	9	#000000
Trachoma	azithromycin	men	0	9	#000000
Acne	azithromycin	men	0	9	#000000
Malignant neoplasm of esophagus	irinotecan	men	0	9	#000000
Malignant neoplasm of pancreas	irinotecan	men	0	9	#000000
Lung neoplasm malignant	irinotecan	men	0	9	#000000
Malignant neoplasm of esophagus	5-fu	men	0	9	#000000
Colon cancer	5-fu	men	0	9	#000000
Seborrhoeic keratosis	5-fu	men	0	9	#000000
Gastric cancer	doxorubicin	men	0	9	#000000
Hepatic cancer	doxorubicin	men	0	9	#000000
Lung neoplasm malignant	doxorubicin	men	0	9	#000000
Breast cancer	doxorubicin	men	0	9	#000000
Prostate cancer	doxorubicin	men	0	9	#000000
Bladder cancer	doxorubicin	men	0	9	#000000
Thyroid cancer	doxorubicin	men	0	9	#000000
Plasma cell myeloma	doxorubicin	men	0	9	#000000
Acute myeloid leukaemia	doxorubicin	men	0	9	#000000
Colon cancer	capecitabine	men	0	9	#000000
Breast cancer	capecitabine	men	0	9	#000000
Hepatic cancer	mitoxantrone	men	0	9	#000000
Breast cancer	mitoxantrone	men	0	9	#000000
Prostate cancer	mitoxantrone	men	0	9	#000000
Acute myeloid leukaemia	mitoxantrone	men	0	9	#000000
Multiple sclerosis	mitoxantrone	men	0	9	#000000
Hepatic cancer	etoposide	men	0	9	#000000
Prostate cancer	etoposide	men	0	9	#000000
Bladder cancer	etoposide	men	0	9	#000000
Malignant neoplasm of pancreas	topotecan	men	0	9	#000000
Lung neoplasm malignant	topotecan	men	0	9	#000000
Plasma cell myeloma	topotecan	men	0	9	#000000
Malignant neoplasm of pancreas	gemcitabine	men	0	9	#000000
Lung neoplasm malignant	gemcitabine	men	0	9	#000000
Breast cancer	gemcitabine	men	0	9	#000000
Bladder cancer	gemcitabine	men	0	9	#000000
Malignant neoplasm of islets of Langerhans	dacarbazine	men	0	9	#000000
Lung neoplasm malignant	teniposide	men	0	9	#000000
Lung neoplasm malignant	hydroxyurea	men	0	9	#000000
Chronic myeloid leukaemia	hydroxyurea	men	0	9	#000000
Myeloproliferative disorder	hydroxyurea	men	0	9	#000000
Sickle cell anaemia	hydroxyurea	men	0	9	#000000
Breast cancer	idarubicin	men	0	9	#000000
Acute myeloid leukaemia	idarubicin	men	0	9	#000000
Breast cancer	dexrazoxane	men	0	9	#000000
Breast cancer	ixabepilone	men	0	9	#000000
Peripheral T-cell lymphoma unspecified	pralatrexate	men	0	9	#000000
Plasma cell myeloma	carfilzomib	men	0	9	#000000
Plasma cell myeloma	bcnu	men	0	9	#000000
Acute myeloid leukaemia	clofarabine	men	0	9	#000000
Acute myeloid leukaemia	cytarabine	men	0	9	#000000
Acute myeloid leukaemia	5-azacytidine	men	0	9	#000000
Chronic myelomonocytic leukaemia	5-azacytidine	men	0	9	#000000
Refractory anaemia with an excess of blasts	5-azacytidine	men	0	9	#000000
Myeloproliferative disorder	5-azacytidine	men	0	9	#000000
Acute myeloid leukaemia	5-aza-2'-deoxycytidine	men	0	9	#000000
Chronic myelomonocytic leukaemia	5-aza-2'-deoxycytidine	men	0	9	#000000
Refractory anaemia with an excess of blasts	5-aza-2'-deoxycytidine	men	0	9	#000000
Type 1 diabetes mellitus	metformin	men	0	9	#000000
Type 2 diabetes mellitus	metformin	men	0	9	#000000
Type 2 diabetes mellitus	orlistat	men	0	9	#000000
Type 2 diabetes mellitus	miglitol	men	0	9	#000000
Schizophrenia	reserpine	men	0	9	#000000
Multiple sclerosis	hydroxocobalamin	men	0	9	#000000
Crohn's disease	hydroxocobalamin	men	0	9	#000000
Chronic atrial fibrillation	digoxin	men	0	9	#000000
Sinusitis	moxifloxacin	men	0	9	#000000
Acne	moxifloxacin	men	0	9	#000000
Asthma	choline	men	0	9	#000000
Alcoholic liver disease	choline	men	0	9	#000000
Interstitial lung disease	dabrafenib	men	0	9	#000000
Interstitial lung disease	trametinib	men	0	9	#000000
Irritable bowel syndrome	lubiprostone	men	0	9	#000000
Acne	ofloxacin	men	0	9	#000000
Cystitis	ofloxacin	men	0	9	#000000
Osteoarthritis	ciprofloxacin	men	0	9	#000000
Cystitis	ciprofloxacin	men	0	9	#000000
Cystitis	norfloxacin	men	0	9	#000000
Cystitis	lomefloxacin	men	0	9	#000000
Endometriosis	norethisterone	men	0	9	#000000
Colon cancer	capecitabine	women	0	10	#000000
Breast cancer	capecitabine	women	0	10	#000000
Peripheral T-cell lymphoma unspecified	pralatrexate	women	0	10	#000000
Acute myeloid leukaemia	clofarabine	women	0	10	#000000
Gastric cancer	doxorubicin	women	0	11	#000000
Hepatic cancer	doxorubicin	women	0	11	#000000
Lung neoplasm malignant	doxorubicin	women	0	11	#000000
Breast cancer	doxorubicin	women	0	11	#000000
Prostate cancer	doxorubicin	women	0	11	#000000
Bladder cancer	doxorubicin	women	0	11	#000000
Thyroid cancer	doxorubicin	women	0	11	#000000
Plasma cell myeloma	doxorubicin	women	0	11	#000000
Acute myeloid leukaemia	doxorubicin	women	0	11	#000000
Hepatic cancer	mitoxantrone	women	0	11	#000000
Breast cancer	mitoxantrone	women	0	11	#000000
Prostate cancer	mitoxantrone	women	0	11	#000000
Acute myeloid leukaemia	mitoxantrone	women	0	11	#000000
Multiple sclerosis	mitoxantrone	women	0	11	#000000
Hepatic cancer	etoposide	women	0	11	#000000
Prostate cancer	etoposide	women	0	11	#000000
Bladder cancer	etoposide	women	0	11	#000000
Lung neoplasm malignant	teniposide	women	0	11	#000000
Breast cancer	idarubicin	women	0	11	#000000
Acute myeloid leukaemia	idarubicin	women	0	11	#000000
Breast cancer	dexrazoxane	women	0	11	#000000
Acute myeloid leukaemia	clofarabine	women	0	11	#000000
Schizophrenia	reserpine	women	0	11	#000000
Sinusitis	moxifloxacin	women	0	11	#000000
Acne	moxifloxacin	women	0	11	#000000
Acne	ofloxacin	women	0	11	#000000
Cystitis	ofloxacin	women	0	11	#000000
Osteoarthritis	ciprofloxacin	women	0	11	#000000
Cystitis	ciprofloxacin	women	0	11	#000000
Cystitis	norfloxacin	women	0	11	#000000
Cystitis	lomefloxacin	women	0	11	#000000
Malignant neoplasm of esophagus	irinotecan	women	0	12	#000000
Malignant neoplasm of pancreas	irinotecan	women	0	12	#000000
Lung neoplasm malignant	irinotecan	women	0	12	#000000
Gastric cancer	doxorubicin	women	0	12	#000000
Hepatic cancer	doxorubicin	women	0	12	#000000
Lung neoplasm malignant	doxorubicin	women	0	12	#000000
Breast cancer	doxorubicin	women	0	12	#000000
Prostate cancer	doxorubicin	women	0	12	#000000
Bladder cancer	doxorubicin	women	0	12	#000000
Thyroid cancer	doxorubicin	women	0	12	#000000
Plasma cell myeloma	doxorubicin	women	0	12	#000000
Acute myeloid leukaemia	doxorubicin	women	0	12	#000000
Hepatic cancer	mitoxantrone	women	0	12	#000000
Breast cancer	mitoxantrone	women	0	12	#000000
Prostate cancer	mitoxantrone	women	0	12	#000000
Acute myeloid leukaemia	mitoxantrone	women	0	12	#000000
Multiple sclerosis	mitoxantrone	women	0	12	#000000
Hepatic cancer	etoposide	women	0	12	#000000
Prostate cancer	etoposide	women	0	12	#000000
Bladder cancer	etoposide	women	0	12	#000000
Malignant neoplasm of pancreas	topotecan	women	0	12	#000000
Lung neoplasm malignant	topotecan	women	0	12	#000000
Plasma cell myeloma	topotecan	women	0	12	#000000
Lung neoplasm malignant	teniposide	women	0	12	#000000
Breast cancer	idarubicin	women	0	12	#000000
Acute myeloid leukaemia	idarubicin	women	0	12	#000000
Breast cancer	dexrazoxane	women	0	12	#000000
Acute myeloid leukaemia	clofarabine	women	0	12	#000000
Sinusitis	moxifloxacin	women	0	12	#000000
Acne	moxifloxacin	women	0	12	#000000
Acne	ofloxacin	women	0	12	#000000
Cystitis	ofloxacin	women	0	12	#000000
Osteoarthritis	ciprofloxacin	women	0	12	#000000
Cystitis	ciprofloxacin	women	0	12	#000000
Cystitis	norfloxacin	women	0	12	#000000
Cystitis	lomefloxacin	women	0	12	#000000
Trachoma	doxycycline	women	0	13	#000000
Sinusitis	doxycycline	women	0	13	#000000
Acne	doxycycline	women	0	13	#000000
Rosacea	doxycycline	women	0	13	#000000
Cystitis	doxycycline	women	0	13	#000000
Trachoma	azithromycin	women	0	13	#000000
Acne	azithromycin	women	0	13	#000000
Bronchopulmonary aspergillosis allergic	prednisolone	women	0	13	#000000
Mycosis fungoides	prednisolone	women	0	13	#000000
Blood disorder	prednisolone	women	0	13	#000000
Sarcoidosis	prednisolone	women	0	13	#000000
Multiple sclerosis	prednisolone	women	0	13	#000000
Asthma	prednisolone	women	0	13	#000000
Organising pneumonia	prednisolone	women	0	13	#000000
Crohn's disease	prednisolone	women	0	13	#000000
Colitis ulcerative	prednisolone	women	0	13	#000000
Psoriatic arthropathy	prednisolone	women	0	13	#000000
Rosacea	prednisolone	women	0	13	#000000
Osteoarthritis	prednisolone	women	0	13	#000000
Systemic lupus erythematosus	prednisolone	women	0	13	#000000
Dermatomyositis	prednisolone	women	0	13	#000000
Polymyalgia rheumatica	prednisolone	women	0	13	#000000
Malignant neoplasm of esophagus	irinotecan	women	0	13	#000000
Malignant neoplasm of pancreas	irinotecan	women	0	13	#000000
Lung neoplasm malignant	irinotecan	women	0	13	#000000
Malignant neoplasm of esophagus	methotrexate	women	0	13	#000000
Lung neoplasm malignant	methotrexate	women	0	13	#000000
Breast cancer	methotrexate	women	0	13	#000000
Bladder cancer	methotrexate	women	0	13	#000000
Mycosis fungoides	methotrexate	women	0	13	#000000
Psoriatic arthropathy	methotrexate	women	0	13	#000000
Gastric cancer	doxorubicin	women	0	13	#000000
Hepatic cancer	doxorubicin	women	0	13	#000000
Lung neoplasm malignant	doxorubicin	women	0	13	#000000
Breast cancer	doxorubicin	women	0	13	#000000
Prostate cancer	doxorubicin	women	0	13	#000000
Bladder cancer	doxorubicin	women	0	13	#000000
Thyroid cancer	doxorubicin	women	0	13	#000000
Plasma cell myeloma	doxorubicin	women	0	13	#000000
Acute myeloid leukaemia	doxorubicin	women	0	13	#000000
Hepatic cancer	mitoxantrone	women	0	13	#000000
Breast cancer	mitoxantrone	women	0	13	#000000
Prostate cancer	mitoxantrone	women	0	13	#000000
Acute myeloid leukaemia	mitoxantrone	women	0	13	#000000
Multiple sclerosis	mitoxantrone	women	0	13	#000000
Hepatic cancer	etoposide	women	0	13	#000000
Prostate cancer	etoposide	women	0	13	#000000
Bladder cancer	etoposide	women	0	13	#000000
Malignant neoplasm of pancreas	topotecan	women	0	13	#000000
Lung neoplasm malignant	topotecan	women	0	13	#000000
Plasma cell myeloma	topotecan	women	0	13	#000000
Lung neoplasm malignant	sunitinib	women	0	13	#000000
Gastrointestinal stromal tumour	sunitinib	women	0	13	#000000
Lung neoplasm malignant	vinorelbine	women	0	13	#000000
Breast cancer	vinorelbine	women	0	13	#000000
Lung neoplasm malignant	teniposide	women	0	13	#000000
Breast cancer	eribulin	women	0	13	#000000
Breast cancer	idarubicin	women	0	13	#000000
Acute myeloid leukaemia	idarubicin	women	0	13	#000000
Breast cancer	dexrazoxane	women	0	13	#000000
Breast cancer	pemetrexed	women	0	13	#000000
Breast cancer	ixabepilone	women	0	13	#000000
Breast cancer	risperidone	women	0	13	#000000
Schizophrenia	risperidone	women	0	13	#000000
Bipolar disorder	risperidone	women	0	13	#000000
Autism	risperidone	women	0	13	#000000
Parkinson's disease	risperidone	women	0	13	#000000
Dementia Alzheimer's type	risperidone	women	0	13	#000000
Dementia with Lewy bodies	risperidone	women	0	13	#000000
Prostate cancer	cabazitaxel	women	0	13	#000000
Prostate cancer	flutamide	women	0	13	#000000
Prostate cancer	bicalutamide	women	0	13	#000000
Mycosis fungoides	bexarotene	women	0	13	#000000
Mycosis fungoides	triamcinolone	women	0	13	#000000
Blood disorder	triamcinolone	women	0	13	#000000
Sarcoidosis	triamcinolone	women	0	13	#000000
Multiple sclerosis	triamcinolone	women	0	13	#000000
Asthma	triamcinolone	women	0	13	#000000
Colitis ulcerative	triamcinolone	women	0	13	#000000
Psoriatic arthropathy	triamcinolone	women	0	13	#000000
Osteoarthritis	triamcinolone	women	0	13	#000000
Systemic lupus erythematosus	triamcinolone	women	0	13	#000000
Dermatomyositis	triamcinolone	women	0	13	#000000
Mycosis fungoides	prednisone	women	0	13	#000000
Blood disorder	prednisone	women	0	13	#000000
Sarcoidosis	prednisone	women	0	13	#000000
Multiple sclerosis	prednisone	women	0	13	#000000
Asthma	prednisone	women	0	13	#000000
Crohn's disease	prednisone	women	0	13	#000000
Colitis ulcerative	prednisone	women	0	13	#000000
Psoriatic arthropathy	prednisone	women	0	13	#000000
Osteoarthritis	prednisone	women	0	13	#000000
Systemic lupus erythematosus	prednisone	women	0	13	#000000
Dermatomyositis	prednisone	women	0	13	#000000
Mycosis fungoides	methylprednisolone	women	0	13	#000000
Blood disorder	methylprednisolone	women	0	13	#000000
Sarcoidosis	methylprednisolone	women	0	13	#000000
Multiple sclerosis	methylprednisolone	women	0	13	#000000
Asthma	methylprednisolone	women	0	13	#000000
Colitis ulcerative	methylprednisolone	women	0	13	#000000
Psoriatic arthropathy	methylprednisolone	women	0	13	#000000
Osteoarthritis	methylprednisolone	women	0	13	#000000
Systemic lupus erythematosus	methylprednisolone	women	0	13	#000000
Dermatomyositis	methylprednisolone	women	0	13	#000000
Polymyalgia rheumatica	methylprednisolone	women	0	13	#000000
Peripheral T-cell lymphoma unspecified	pralatrexate	women	0	13	#000000
Plasma cell myeloma	lenalidomide	women	0	13	#000000
Plasma cell myeloma	pomalidomide	women	0	13	#000000
Plasma cell myeloma	carfilzomib	women	0	13	#000000
Plasma cell myeloma	bortezomib	women	0	13	#000000
Plasma cell myeloma	clodronate	women	0	13	#000000
Asthma	clodronate	women	0	13	#000000
Crohn's disease	clodronate	women	0	13	#000000
Acute myeloid leukaemia	clofarabine	women	0	13	#000000
Acute myeloid leukaemia	cytarabine	women	0	13	#000000
Acute myeloid leukaemia	5-azacytidine	women	0	13	#000000
Chronic myelomonocytic leukaemia	5-azacytidine	women	0	13	#000000
Refractory anaemia with an excess of blasts	5-azacytidine	women	0	13	#000000
Myeloproliferative disorder	5-azacytidine	women	0	13	#000000
Acute myeloid leukaemia	5-aza-2'-deoxycytidine	women	0	13	#000000
Chronic myelomonocytic leukaemia	5-aza-2'-deoxycytidine	women	0	13	#000000
Refractory anaemia with an excess of blasts	5-aza-2'-deoxycytidine	women	0	13	#000000
Chronic myeloid leukaemia	nilotinib	women	0	13	#000000
Polycythaemia vera	ruxolitinib	women	0	13	#000000
Myelofibrosis	ruxolitinib	women	0	13	#000000
Myeloproliferative disorder	anagrelide	women	0	13	#000000
Leukocytosis	flurbiprofen	women	0	13	#000000
Osteoarthritis	flurbiprofen	women	0	13	#000000
Blood disorder	oxymetholone	women	0	13	#000000
Type 1 diabetes mellitus	linagliptin	women	0	13	#000000
Type 2 diabetes mellitus	linagliptin	women	0	13	#000000
Type 1 diabetes mellitus	sitagliptin	women	0	13	#000000
Type 2 diabetes mellitus	sitagliptin	women	0	13	#000000
Type 1 diabetes mellitus	saxagliptin	women	0	13	#000000
Type 2 diabetes mellitus	saxagliptin	women	0	13	#000000
Type 1 diabetes mellitus	glipizide	women	0	13	#000000
Type 2 diabetes mellitus	glipizide	women	0	13	#000000
Type 1 diabetes mellitus	repaglinide	women	0	13	#000000
Type 2 diabetes mellitus	repaglinide	women	0	13	#000000
Type 1 diabetes mellitus	pioglitazone	women	0	13	#000000
Type 2 diabetes mellitus	pioglitazone	women	0	13	#000000
